"","state","jurisdiction","candidate","county","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus","votes"
"166","New Hampshire","ALSTEAD","WILLIAMSON","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"167","New Hampshire","ALSTEAD","YANG","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",12
"168","New Hampshire","ALTON","*CORRECTIONS SUBMITTED BY CLERK","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"169","New Hampshire","ALTON","BENNET","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"170","New Hampshire","ALTON","BIDEN","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",124
"171","New Hampshire","ALTON","BOOKER","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"172","New Hampshire","ALTON","BOYD","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"173","New Hampshire","ALTON","BULLOCK","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"174","New Hampshire","ALTON","BURKE","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"175","New Hampshire","ALTON","BUTTIGIEG","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",217
"176","New Hampshire","ALTON","CASTRO","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"177","New Hampshire","ALTON","DE LA FUENTE","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"178","New Hampshire","ALTON","DELANEY","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"179","New Hampshire","ALTON","DUNLAP","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"180","New Hampshire","ALTON","ELLINGER","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"181","New Hampshire","ALTON","GABBARD","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",31
"182","New Hampshire","ALTON","GLEIBERMAN","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"183","New Hampshire","ALTON","GREENSTEIN","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"184","New Hampshire","ALTON","HARRIS","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"185","New Hampshire","ALTON","HEWES","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"186","New Hampshire","ALTON","KLOBUCHAR","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",202
"187","New Hampshire","ALTON","KOOS","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"188","New Hampshire","ALTON","KRAUS","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"189","New Hampshire","ALTON","KRICHEVSKY","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"190","New Hampshire","ALTON","MOROZ","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"191","New Hampshire","ALTON","PATRICK","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"192","New Hampshire","ALTON","SANDERS","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",170
"193","New Hampshire","ALTON","SCATTER","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"194","New Hampshire","ALTON","SESTAK","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"195","New Hampshire","ALTON","SLOAN","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"196","New Hampshire","ALTON","STEYER","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",40
"197","New Hampshire","ALTON","THISTLE","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"198","New Hampshire","ALTON","TORGESEN","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"199","New Hampshire","ALTON","WARREN","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",72
"200","New Hampshire","ALTON","WELLS","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"201","New Hampshire","ALTON","WILLIAMSON","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"202","New Hampshire","ALTON","YANG","BELKNAP",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",18
"203","New Hampshire","AMHERST","BIDEN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",6
"204","New Hampshire","AMHERST","BOOKER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",305
"205","New Hampshire","AMHERST","BOYD","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"206","New Hampshire","AMHERST","BULLOCK","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"207","New Hampshire","AMHERST","BURKE","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"208","New Hampshire","AMHERST","BUTTIGIEG","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"209","New Hampshire","AMHERST","CASTRO","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1005
"210","New Hampshire","AMHERST","DE LA FUENTE","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"211","New Hampshire","AMHERST","DELANEY","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"212","New Hampshire","AMHERST","DUNLAP","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"213","New Hampshire","AMHERST","ELLINGER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"214","New Hampshire","AMHERST","GABBARD","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"215","New Hampshire","AMHERST","GLEIBERMAN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",106
"216","New Hampshire","AMHERST","GREENSTEIN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"217","New Hampshire","AMHERST","HARRIS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"218","New Hampshire","AMHERST","HEWES","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"219","New Hampshire","AMHERST","KLOBUCHAR","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"220","New Hampshire","AMHERST","KOOS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",893
"221","New Hampshire","AMHERST","KRAUS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"222","New Hampshire","AMHERST","KRICHEVSKY","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"223","New Hampshire","AMHERST","MOROZ","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"224","New Hampshire","AMHERST","PATRICK","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"225","New Hampshire","AMHERST","SANDERS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",11
"226","New Hampshire","AMHERST","SCATTER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",76
"227","New Hampshire","AMHERST","SESTAK","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",589
"228","New Hampshire","AMHERST","SLOAN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"229","New Hampshire","AMHERST","STEYER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"230","New Hampshire","AMHERST","THISTLE","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",82
"231","New Hampshire","AMHERST","TORGESEN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"232","New Hampshire","AMHERST","WARREN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"233","New Hampshire","AMHERST","WELLS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",306
"234","New Hampshire","AMHERST","WILLIAMSON","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"235","New Hampshire","AMHERST","YANG","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"236","New Hampshire","ANDOVER","BENNET","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"237","New Hampshire","ANDOVER","BIDEN","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",37
"238","New Hampshire","ANDOVER","BOOKER","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"239","New Hampshire","ANDOVER","BOYD","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"240","New Hampshire","ANDOVER","BULLOCK","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"241","New Hampshire","ANDOVER","BURKE","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"242","New Hampshire","ANDOVER","BUTTIGIEG","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",138
"243","New Hampshire","ANDOVER","CASTRO","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"244","New Hampshire","ANDOVER","DE LA FUENTE","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"245","New Hampshire","ANDOVER","DELANEY","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"246","New Hampshire","ANDOVER","DUNLAP","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"247","New Hampshire","ANDOVER","ELLINGER","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"248","New Hampshire","ANDOVER","GABBARD","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",29
"249","New Hampshire","ANDOVER","GLEIBERMAN","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"250","New Hampshire","ANDOVER","GREENSTEIN","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"251","New Hampshire","ANDOVER","HARRIS","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"252","New Hampshire","ANDOVER","HEWES","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"253","New Hampshire","ANDOVER","KLOBUCHAR","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",135
"254","New Hampshire","ANDOVER","KOOS","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"255","New Hampshire","ANDOVER","KRAUS","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"256","New Hampshire","ANDOVER","KRICHEVSKY","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"257","New Hampshire","ANDOVER","MOROZ","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"258","New Hampshire","ANDOVER","PATRICK","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"259","New Hampshire","ANDOVER","SANDERS","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",179
"260","New Hampshire","ANDOVER","SCATTER","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"261","New Hampshire","ANDOVER","SESTAK","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"262","New Hampshire","ANDOVER","SLOAN","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"263","New Hampshire","ANDOVER","STEYER","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",27
"264","New Hampshire","ANDOVER","THISTLE","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"265","New Hampshire","ANDOVER","TORGESEN","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"266","New Hampshire","ANDOVER","WARREN","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",61
"267","New Hampshire","ANDOVER","WELLS","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"268","New Hampshire","ANDOVER","WILLIAMSON","MERRIMACK",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
