"office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","readme_check"
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",27129,"POLK",12105,"POLK",12105,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2764,"PUTNAM",12107,"PUTNAM",12107,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4776,"SANTA ROSA",12113,"SANTA ROSA",12113,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",31605,"SARASOTA",12115,"SARASOTA",12115,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",23579,"SEMINOLE",12117,"SEMINOLE",12117,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14331,"ST. JOHNS",12109,"ST. JOHNS",12109,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",18800,"ST. LUCIE",12111,"ST. LUCIE",12111,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9374,"SUMTER",12119,"SUMTER",12119,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1291,"SUWANNEE",12121,"SUWANNEE",12121,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",856,"TAYLOR",12123,"TAYLOR",12123,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",308,"UNION",12125,"UNION",12125,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",26103,"VOLUSIA",12127,"VOLUSIA",12127,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1741,"WAKULLA",12129,"WAKULLA",12129,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1939,"WALTON",12131,"WALTON",12131,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",773,"WASHINGTON",12133,"WASHINGTON",12133,"Joe  Biden","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",841,"ALACHUA",12001,"ALACHUA",12001,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",50,"BAKER",12003,"BAKER",12003,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",265,"BAY",12005,"BAY",12005,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",153,"BRADFORD",12007,"BRADFORD",12007,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4412,"BREVARD",12009,"BREVARD",12009,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14608,"BROWARD",12011,"BROWARD",12011,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",34,"CALHOUN",12013,"CALHOUN",12013,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1804,"CHARLOTTE",12015,"CHARLOTTE",12015,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1292,"CITRUS",12017,"CITRUS",12017,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",648,"CLAY",12019,"CLAY",12019,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2525,"COLLIER",12021,"COLLIER",12021,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",255,"COLUMBIA",12023,"COLUMBIA",12023,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",85,"DESOTO",12027,"DESOTO",12027,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",40,"DIXIE",12029,"DIXIE",12029,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4453,"DUVAL",12031,"DUVAL",12031,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1200,"ESCAMBIA",12033,"ESCAMBIA",12033,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",881,"FLAGLER",12035,"FLAGLER",12035,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",50,"FRANKLIN",12037,"FRANKLIN",12037,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",382,"GADSDEN",12039,"GADSDEN",12039,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",31,"GILCHRIST",12041,"GILCHRIST",12041,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",37,"GLADES",12043,"GLADES",12043,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",33,"GULF",12045,"GULF",12045,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",37,"HAMILTON",12047,"HAMILTON",12047,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",35,"HARDEE",12049,"HARDEE",12049,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",102,"HENDRY",12051,"HENDRY",12051,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1923,"HERNANDO",12053,"HERNANDO",12053,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",649,"HIGHLANDS",12055,"HIGHLANDS",12055,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11665,"HILLSBOROUGH",12057,"HILLSBOROUGH",12057,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",30,"HOLMES",12059,"HOLMES",12059,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1330,"INDIAN RIVER",12061,"INDIAN RIVER",12061,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",145,"JACKSON",12063,"JACKSON",12063,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",98,"JEFFERSON",12065,"JEFFERSON",12065,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",24,"LAFAYETTE",12067,"LAFAYETTE",12067,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1284,"LAKE",12069,"LAKE",12069,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6544,"LEE",12071,"LEE",12071,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1671,"LEON",12073,"LEON",12073,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",159,"LEVY",12075,"LEVY",12075,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",17,"LIBERTY",12077,"LIBERTY",12077,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",109,"MADISON",12079,"MADISON",12079,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3493,"MANATEE",12081,"MANATEE",12081,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2426,"MARION",12083,"MARION",12083,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1322,"MARTIN",12085,"MARTIN",12085,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",17330,"MIAMI-DADE",12086,"MIAMI-DADE",12086,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",674,"MONROE",12087,"MONROE",12087,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",436,"NASSAU",12089,"NASSAU",12089,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",321,"OKALOOSA",12091,"OKALOOSA",12091,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",126,"OKEECHOBEE",12093,"OKEECHOBEE",12093,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5623,"ORANGE",12095,"ORANGE",12095,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3464,"OSCEOLA",12097,"OSCEOLA",12097,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14236,"PALM BEACH",12099,"PALM BEACH",12099,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3799,"PASCO",12101,"PASCO",12101,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",10971,"PINELLAS",12103,"PINELLAS",12103,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3861,"POLK",12105,"POLK",12105,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",244,"PUTNAM",12107,"PUTNAM",12107,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",372,"SANTA ROSA",12113,"SANTA ROSA",12113,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5524,"SARASOTA",12115,"SARASOTA",12115,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1973,"SEMINOLE",12117,"SEMINOLE",12117,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1308,"ST. JOHNS",12109,"ST. JOHNS",12109,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2286,"ST. LUCIE",12111,"ST. LUCIE",12111,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1616,"SUMTER",12119,"SUMTER",12119,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",145,"SUWANNEE",12121,"SUWANNEE",12121,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",154,"TAYLOR",12123,"TAYLOR",12123,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",22,"UNION",12125,"UNION",12125,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4699,"VOLUSIA",12127,"VOLUSIA",12127,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",91,"WAKULLA",12129,"WAKULLA",12129,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",98,"WALTON",12131,"WALTON",12131,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",29,"WASHINGTON",12133,"WASHINGTON",12133,"Michael R. Bloomberg","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",27,"ALACHUA",12001,"ALACHUA",12001,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"BAKER",12003,"BAKER",12003,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"BAY",12005,"BAY",12005,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"BRADFORD",12007,"BRADFORD",12007,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",41,"BREVARD",12009,"BREVARD",12009,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",114,"BROWARD",12011,"BROWARD",12011,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"CALHOUN",12013,"CALHOUN",12013,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"CHARLOTTE",12015,"CHARLOTTE",12015,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"CITRUS",12017,"CITRUS",12017,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"CLAY",12019,"CLAY",12019,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",16,"COLLIER",12021,"COLLIER",12021,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"COLUMBIA",12023,"COLUMBIA",12023,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"DESOTO",12027,"DESOTO",12027,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"DIXIE",12029,"DIXIE",12029,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",85,"DUVAL",12031,"DUVAL",12031,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",33,"ESCAMBIA",12033,"ESCAMBIA",12033,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"FLAGLER",12035,"FLAGLER",12035,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"FRANKLIN",12037,"FRANKLIN",12037,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",10,"GADSDEN",12039,"GADSDEN",12039,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"GILCHRIST",12041,"GILCHRIST",12041,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"GLADES",12043,"GLADES",12043,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"GULF",12045,"GULF",12045,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"HAMILTON",12047,"HAMILTON",12047,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"HARDEE",12049,"HARDEE",12049,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"HENDRY",12051,"HENDRY",12051,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",19,"HERNANDO",12053,"HERNANDO",12053,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",17,"HIGHLANDS",12055,"HIGHLANDS",12055,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",97,"HILLSBOROUGH",12057,"HILLSBOROUGH",12057,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"HOLMES",12059,"HOLMES",12059,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"INDIAN RIVER",12061,"INDIAN RIVER",12061,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14,"JACKSON",12063,"JACKSON",12063,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"JEFFERSON",12065,"JEFFERSON",12065,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"LAFAYETTE",12067,"LAFAYETTE",12067,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",25,"LAKE",12069,"LAKE",12069,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",41,"LEE",12071,"LEE",12071,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",42,"LEON",12073,"LEON",12073,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"LEVY",12075,"LEVY",12075,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"LIBERTY",12077,"LIBERTY",12077,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"MADISON",12079,"MADISON",12079,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",18,"MANATEE",12081,"MANATEE",12081,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",28,"MARION",12083,"MARION",12083,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"MARTIN",12085,"MARTIN",12085,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",108,"MIAMI-DADE",12086,"MIAMI-DADE",12086,"Cory  Booker","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
